size,mflop
31,28607.9
32,55633.6
96,50857.5
97,19453.4
127,24519.4
128,51163.4
129,22113.9
191,25266.5
192,52510.9
229,29776.8
255,30836.2
256,49205.6
257,29198.6
319,32889.9
320,51083.1
321,31448.9
417,34828.2
479,38078.1
480,50202.4
511,31105.1
512,34997.4
639,42744.8
640,50702.1
767,47502.1
768,38190.8
769,46402.1
1023,28341.8
1024,33519
1025,48680.5
1525,51252.4
1526,49230.9
1527,44851.3
