size,mflop
31,30922.2
32,61899.6
96,56083.3
97,17845.7
127,25206.8
128,52726
129,19529
191,30619.4
192,53189.7
229,31277.1
255,32022
256,39966.7
257,31207.2
319,35371.6
320,50951.2
321,33822
417,36938.8
479,33357.5
480,51782.7
511,34228.7
512,34442.9
639,39034.3
640,52188.9
767,47586.1
768,50097
769,48707.4
1023,43865.4
1024,30606.2
1025,51848.2
1525,46636.6
1526,52746.9
1527,53670
