size,mflop
31,28300
32,51182.8
96,50912.4
97,19027.3
127,24204.8
128,51427.8
129,18465.1
191,28448.2
192,52463.3
229,21815.5
255,30515.6
256,49120.2
257,23493.5
319,32276.2
320,49553
321,30794.4
417,34242.9
479,37261.1
480,38844.7
511,31228.7
512,34525.2
639,43280.8
640,41021.1
767,46004.3
768,45794.8
769,46283.7
1023,33367.6
1024,32329.7
1025,34364.8
1525,51468.7
1526,41233.1
1527,51260.6
