size,mflop
31,28380.2
32,56110.9
96,50606.7
97,19262
127,20295.1
128,51183.4
129,21477
191,22205.5
192,52476.1
229,29413.3
255,24000.2
256,49334.2
257,29237.9
319,25770.2
320,50356
321,31709.5
417,33905.2
479,35914.7
480,46794.4
511,24060.4
512,34281
639,38132.5
640,45728.3
767,45343.8
768,34936.4
769,46274.6
1023,25769.2
1024,32208.7
1025,50586.6
1525,51733.1
1526,51995.3
1527,45384.2
