size,mflop
31,28600.9
32,56013.2
96,50279.8
97,19395.5
127,20142.9
128,50475.7
129,21907.4
191,22141.7
192,52519.4
229,29508.9
255,24128.8
256,49333.6
257,29415.5
319,25708.3
320,50490.7
321,31672.9
417,26946
479,37696.7
480,48542.2
511,24660
512,34699
639,37734.9
640,47667.6
767,43925.6
768,35751.1
769,46444.2
1023,26080.3
1024,29918.9
1025,51152.3
1525,52045.8
1526,51794.5
1527,45592.3
