size,mflop
31,27644.1
32,43343.9
96,51691.6
97,18480.1
127,19148.5
128,46162.6
129,21026.5
191,27340.2
192,50911.8
229,23521.6
255,28270
256,42761
257,22254.5
319,31803.7
320,49908.6
321,23654.7
417,33034.5
479,35818.5
480,49080.8
511,30733.7
512,30132.1
639,41354.8
640,44731.5
767,43026.5
768,41895.3
769,45228.3
1023,39032.9
1024,29728
1025,47174
1525,42641.8
1526,48815.6
1527,42265.5
