size,mflop
31,27559.9
32,53791.7
96,50946
97,18297.3
127,23272.2
128,46564
129,13519.3
191,27131.7
192,50265.3
229,20860.6
255,28310.4
256,40747.1
257,15054.8
319,31548.3
320,49357.8
321,21839.9
417,33066.1
479,35873.6
480,27602.9
511,30271.2
512,26579.3
639,41373.1
640,45139.4
767,41778.6
768,39446.2
769,44917.6
1023,38874.1
1024,26212.2
1025,46757.3
1525,42773.2
1526,49330.8
1527,41446.4
