size,mflop
31,28724.3
32,49789.8
96,48742
97,16411.4
127,24367.2
128,48053.7
129,18502.2
191,28817.3
192,39797.8
229,29454
255,30410.8
256,38888.5
257,29160.9
319,32841.7
320,40186.9
321,31744.5
417,33888.2
479,30845.1
480,46847.5
511,30807.2
512,33118.1
639,43755.2
640,44422.5
767,45946.7
768,42780.8
769,36672.5
1023,33634.5
1024,31748.4
1025,49995.2
1525,52056.8
1526,45567.9
1527,52274.3
