size,mflop
31,27638.8
32,41547.7
96,51646.1
97,18524
127,16429.4
128,46266
129,20990.1
191,27148.7
192,50737
229,18570.5
255,22259.3
256,40326.7
257,27651.6
319,29667.5
320,50317.5
321,30450.1
417,25933.3
479,35575.5
480,49159.1
511,30562.1
512,30334
639,33304.5
640,44756.9
767,28786.4
768,34723.1
769,43777.8
1023,33193.1
1024,29760.1
1025,38740
1525,49120
1526,42716.9
1527,49351.6
