size,mflop
31,27551.1
32,54204.1
96,48961.4
97,18787.5
127,19541.8
128,49565.4
129,20972.7
191,27295.2
192,49407.3
229,28236.1
255,29159.9
256,46682.8
257,27733.5
319,31292.6
320,48608.2
321,30277.3
417,33018.1
479,35778.2
480,38172.1
511,30323.2
512,33821.9
639,30387.3
640,48523.4
767,35837.3
768,45472.7
769,45039.1
1023,31905.1
1024,33104.3
1025,38628.5
1525,48796.1
1526,43008.1
1527,49019.3
