size,mflop
31,5101.99
32,4994.91
96,3370.54
97,5102.48
127,4873.65
128,1925.17
129,4756.91
191,3990.09
192,1897.16
229,4687.68
255,3775.99
256,1950.17
257,4735.6
319,3511.83
320,1899.18
321,4641.85
417,3258.79
479,4093.46
480,1709.23
511,3010.63
512,1087.65
639,3340.01
640,1468.78
767,3518.6
768,1367.72
769,3413.39
1023,3332.19
1024,599.567
1025,3405.31
1525,2745.61
1526,2838.65
1527,2798.08
