size,mflop
31,11205.8
32,11384.6
96,9533.64
97,11937.9
127,11379.8
128,9752.84
129,11947
191,11763.7
192,11398.9
229,11837.5
255,11943.2
256,8574.27
257,11684.4
319,11764.6
320,10856.3
321,11569.7
417,11472.5
479,10751.4
480,10501
511,8928.56
512,10206.9
639,7484.83
640,8611.95
767,7127.93
768,7255.16
769,8289.02
1023,7754.13
1024,7899.25
1025,8033.58
1525,7926.61
1526,7841.52
1527,8070.5
