size,mflop
31,5120.37
32,5059.93
96,4331.41
97,4973.93
127,4203.96
128,1923.79
129,4705.29
191,4797.61
192,1861.06
229,4699.15
255,4707.44
256,1889.03
257,4646.16
319,4578.27
320,1550.77
321,4579.89
417,4242.81
479,3445.78
480,1664.17
511,3849.47
512,984.103
639,3707.75
640,1492.27
767,3749.04
768,1315.95
769,3711.84
1023,3488.84
1024,602.261
1025,3465.46
1525,2726.1
1526,2778.68
1527,2745.27
