size,mflop
31,3574.08
32,4934.24
96,4212.94
97,4814.37
127,4667.2
128,1540.6
129,4629.8
191,4116.98
192,1807.68
229,4597.02
255,3482.88
256,1876.67
257,4605.82
319,3417.11
320,1816.28
321,4527.5
417,3172.87
479,3905.06
480,1705.53
511,3024.64
512,1093.73
639,3753.75
640,1448.29
767,3429.46
768,1322.02
769,3401.35
1023,3320.27
1024,590.088
1025,3302.57
1525,2745.19
1526,2738
1527,2766.29
