size,mflop
31,11257.3
32,11277.9
96,11202
97,11644.7
127,11499.4
128,11161.8
129,11715.9
191,9562.1
192,11115.8
229,11853.4
255,10114.3
256,11036.7
257,11346.5
319,10443.3
320,11123.9
321,11514.4
417,11297.1
479,10966.8
480,8733.62
511,10376
512,8681.51
639,8261.37
640,8513.41
767,8245.56
768,7241.95
769,8196.44
1023,8282.29
1024,7818.28
1025,7686.3
1525,7880.73
1526,7956.46
1527,7872.61
