size,mflop
31,11081.7
32,8370.65
96,11028
97,11995.3
127,10035.5
128,11453
129,11666.3
191,11894.5
192,11255
229,11983.4
255,10131.8
256,11296.5
257,11470
319,11482.8
320,11345.7
321,9836.89
417,11902.8
479,10901.6
480,10265.8
511,8057.89
512,10112.4
639,8603.46
640,6715.94
767,8191.2
768,8301.69
769,8203.09
1023,8276.15
1024,7210.86
1025,7606.98
1525,7955.81
1526,7573.97
1527,7824.97
