size,mflop
31,11314.1
32,11131.8
96,11081.2
97,11879.9
127,11333.9
128,11076.6
129,9912.76
191,11622.4
192,10954.7
229,9424.97
255,11748.3
256,11166.3
257,11486.2
319,11616.8
320,9686.98
321,11736.2
417,11568.2
479,8941.05
480,10357.6
511,10238.6
512,10098
639,8474.88
640,8452.34
767,7105.94
768,8274.26
769,8160.8
1023,7721.36
1024,8408.08
1025,8151.72
1525,7876.4
1526,7723.42
1527,8054.23
