size,mflop
31,11328.9
32,11208.5
96,11281.7
97,12032.6
127,11281.3
128,11151.8
129,9996.82
191,11471.4
192,11100.5
229,9656.92
255,11851.7
256,11243.2
257,11508.8
319,11709.2
320,11174.6
321,11622.7
417,11676.4
479,8949.67
480,10626.4
511,10389.8
512,9983.42
639,8344.25
640,6699.95
767,8184.61
768,8223.79
769,8257.81
1023,8232.83
1024,7864.97
1025,7850.91
1525,7921
1526,7861.49
1527,7907.19
