size,mflop
31,11304.6
32,11376.1
96,11189
97,11909.9
127,11516.6
128,8305.78
129,8646.94
191,11697.2
192,11224.6
229,10727.3
255,11787.9
256,11156.7
257,9634.69
319,11673.8
320,11086.4
321,11519.9
417,11318.6
479,8722.4
480,10528.8
511,10050.8
512,9820.05
639,8330.09
640,6527.81
767,8050.84
768,8102
769,8022.48
1023,8007.04
1024,8284.61
1025,8175.11
1525,7947.14
1526,7696.53
1527,7824.36
