size,mflop
31,9764.04
32,11164
96,11365.1
97,9837.91
127,11498.3
128,11254.7
129,8770.15
191,11673
192,11083.2
229,12012.4
255,11752.2
256,11417.5
257,9907.71
319,11891
320,11390.1
321,11588.4
417,11466.3
479,9406.06
480,10128.4
511,10113.4
512,10120.8
639,8636.78
640,8620.73
767,8163.42
768,8377.52
769,7171.46
1023,7719.12
1024,8614.66
1025,8318.56
1525,7797.04
1526,7588.55
1527,8058.71
