size,mflop
31,11048.2
32,11045.9
96,11262.4
97,11783.4
127,11418
128,9661.12
129,11646.2
191,11474.3
192,9152.99
229,11497
255,11917.5
256,9507.38
257,11291.3
319,11629.2
320,11200
321,11419.4
417,9938.82
479,10803.8
480,10457.9
511,7622.24
512,10216
639,8284
640,8471.6
767,8149.67
768,8323.41
769,7063.14
1023,7573.43
1024,8263.74
1025,8131.43
1525,7802.66
1526,7751.84
1527,7987.07
