size,mflop
31,9579.64
32,11317.6
96,11129.2
97,11979.1
127,11456.9
128,11005.1
129,11913.1
191,11639.9
192,9393.03
229,11703.8
255,11795.9
256,9732.88
257,11402
319,11847.5
320,8268.84
321,11594.9
417,11733.1
479,9291.6
480,10655.4
511,10296.2
512,9962.02
639,8361.37
640,8386.15
767,8179.07
768,8264.47
769,7147.68
1023,7647.02
1024,8340.73
1025,8121.07
1525,8086.23
1526,7771.52
1527,7842.53
