size,mflop
31,4365.84
32,5281.17
96,4561.47
97,5235.39
127,5009.24
128,2009.44
129,4875.07
191,5052.2
192,1559.47
229,4942.02
255,4974.36
256,1660.13
257,4932.48
319,4839.62
320,1965.72
321,4847.22
417,4503.66
479,3054.04
480,1823.57
511,4000.89
512,1067.31
639,3910.72
640,1584.61
767,3885.66
768,1394.12
769,3835.36
1023,3579.89
1024,619.673
1025,3532.47
1525,2867.46
1526,2931.08
1527,2830.36
