size,mflop
31,11345.2
32,9618.82
96,11322.8
97,12180.9
127,9870.78
128,11035.3
129,11553.3
191,11583.9
192,11270.8
229,11906.9
255,12027.9
256,11451.1
257,10163.9
319,11802.8
320,11736.7
321,9846.11
417,11843.4
479,10901.1
480,10385.7
511,10334.5
512,9753.62
639,8437.91
640,6659.72
767,8276.78
768,8342.57
769,8297.89
1023,8257.59
1024,7861.06
1025,7719.18
1525,7947.78
1526,7755.38
1527,7886.77
