size,mflop
31,11221.1
32,11119.9
96,11079.6
97,11810.1
127,11199.1
128,9567.25
129,11710.9
191,11605.5
192,9292.69
229,11791.8
255,11812.4
256,9452.76
257,11294
319,11515.3
320,11123.1
321,11570.7
417,9957.58
479,11260.7
480,10887.9
511,7888.49
512,10267.8
639,8236.67
640,8358.21
767,8087.7
768,8295.1
769,8219.71
1023,8192.13
1024,8015.37
1025,7671.92
1525,8062.1
1526,7741.54
1527,7820.98
