size,mflop
31,11509.9
32,9822.64
96,11395.8
97,12042.5
127,9927.68
128,11247
129,11693.1
191,11773.2
192,11180.7
229,11526.7
255,11871.3
256,11431.1
257,9555.79
319,9952.37
320,11331.1
321,11780.8
417,11771.2
479,10615.6
480,10207.7
511,10208
512,7561.32
639,8425.87
640,7425.02
767,8162.03
768,8352.01
769,8075.52
1023,8243.74
1024,7766.8
1025,7707.64
1525,8108.13
1526,7808.58
1527,7961.71
