size,mflop
31,4952.51
32,5044.31
96,4269.12
97,4275.98
127,4864.83
128,1971.9
129,4812.27
191,4836.15
192,1599.23
229,4767.3
255,4724.9
256,1646.83
257,4783.03
319,4780.06
320,1880.45
321,4695.71
417,4175.92
479,2958.91
480,1741.88
511,3936.83
512,1027.98
639,3786.44
640,1521.56
767,3706.83
768,1276.35
769,3710.3
1023,3448.25
1024,599.901
1025,3423.27
1525,2754.83
1526,2815.62
1527,2793.71
