size,mflop
31,21364.3
32,39277.7
96,37936.2
97,32729.6
127,33717.9
128,36702
129,33920.5
191,29164.1
192,37535.3
229,35233.6
255,34442.4
256,35040.7
257,34024.4
319,34480.8
320,30910.8
321,34595.5
417,26471.2
479,34274.9
480,35782.5
511,32256.7
512,28745.8
639,25743.2
640,35524.8
767,24884.2
768,29013.7
769,34000.3
1023,32904.9
1024,28905.8
1025,32172.2
1525,36282.1
1526,32028.4
1527,34920.2
