size,mflop
31,20975
32,40571
96,38361.2
97,25105.3
127,34272.6
128,31716.7
129,34030.7
191,35186.9
192,26614
229,35960.9
255,34966.7
256,34863.2
257,33616.4
319,30088.2
320,37073.5
321,30026.1
417,35122.8
479,34685.3
480,35477.6
511,32421.5
512,22511
639,34639
640,28678.1
767,34547.1
768,33868.2
769,24861.3
1023,33056.3
1024,27971.9
1025,29773.1
1525,32482.9
1526,36472.3
1527,36168.2
