size,mflop
31,26924.1
32,40089.9
96,38635.9
97,29145.2
127,34138.4
128,31673.8
129,34548.5
191,35262.6
192,37635.3
229,35803.7
255,29724
256,35269.2
257,34405.5
319,35260.8
320,36747.6
321,35470.2
417,35426.9
479,24726.7
480,35843.2
511,32598.8
512,29118.3
639,34852.1
640,35611.7
767,29289.6
768,29191.5
769,34690.8
1023,25339.1
1024,29111.8
1025,32014.1
1525,35921.7
1526,32858.8
1527,35794.2
