size,mflop
31,26616.3
32,40216.1
96,38264
97,29013.9
127,34220.1
128,31705
129,33825.5
191,35516.5
192,37911
229,36128.5
255,29869
256,34977.8
257,33843.3
319,35201.2
320,36904.7
321,35021.9
417,34874.6
479,24822.2
480,35693
511,32446.5
512,28122.1
639,34242.1
640,34963.6
767,28834.1
768,28575.5
769,33985.6
1023,32918.1
1024,27946.7
1025,23534
1525,35976.3
1526,36376
1527,32725.3
