size,mflop
31,26161
32,40128.7
96,26969.3
97,34826
127,29440.9
128,37818.2
129,34757.9
191,29560.2
192,37919.1
229,35918.5
255,34922.7
256,35607
257,34421.8
319,35518.4
320,27281.7
321,35466.3
417,35401.1
479,25040.2
480,35748
511,32608.8
512,29242
639,35131.3
640,35608.8
767,29333.2
768,29362.4
769,34701.1
1023,25236.7
1024,29028
1025,32028.8
1525,36104.2
1526,32831.2
1527,35763.5
