size,mflop
31,26645
32,40741.8
96,30389.7
97,33198.6
127,29580.2
128,36488
129,33111.4
191,34682.2
192,35359.7
229,24082.4
255,33893.4
256,34168.4
257,25943.5
319,32999.7
320,34749
321,33225.7
417,32311.5
479,27312.8
480,32268.3
511,23502.2
512,26949.9
639,31068
640,31008.6
767,30406.4
768,29777.3
769,30298
1023,23408.4
1024,21573.3
1025,28774.3
1525,28646.1
1526,32297.5
1527,32073
