size,mflop
31,27740.3
32,35377.5
96,38311.9
97,34764.8
127,26423.4
128,38763.3
129,34576.6
191,26251.5
192,37895.7
229,36773.1
255,27154
256,36514.5
257,30634.2
319,35965.5
320,27598.7
321,36265.5
417,34684.1
479,34015.4
480,33977.3
511,24134.3
512,28291.8
639,31761.3
640,32395.7
767,32609.7
768,32422.7
769,32387.3
1023,24064.1
1024,27304.4
1025,30389.8
1525,28678
1526,31476.4
1527,34632
