size,mflop
31,27582.6
32,30300.7
96,35979.1
97,32475
127,34561.8
128,37286.8
129,33608.1
191,34409.7
192,30498.4
229,34313.8
255,34451.1
256,34643.7
257,33587
319,25637.6
320,34379.3
321,29336.1
417,32708.3
479,32082
480,33156.3
511,28808.5
512,21900.3
639,31706.4
640,30956.3
767,31098
768,30869.1
769,26405.1
1023,29047.3
1024,26505.9
1025,28634.8
1525,31139.8
1526,32504.6
1527,29434.3
