size,mflop
31,21729.6
32,41869.3
96,38865.2
97,34554.9
127,34426.7
128,28775.2
129,34993.4
191,35651.5
192,31499.1
229,36216.7
255,31239.9
256,35974.3
257,30289
319,34180.1
320,30010.9
321,33830.5
417,33226.9
479,28034.3
480,33270
511,29829.4
512,28352.7
639,31816.1
640,32304.9
767,32196.7
768,32116.9
769,23799.9
1023,29741.9
1024,28314.1
1025,29718.4
1525,33078.2
1526,34404.7
1527,31493.9
