size,mflop
31,22228.2
32,42214.1
96,37311
97,33093.1
127,33876.7
128,36387.1
129,34353.2
191,29594.2
192,36426.9
229,33594
255,34395.5
256,35111.3
257,33177.7
319,34341.8
320,32503.6
321,33676.9
417,32275.8
479,23970.9
480,33030.5
511,29996.2
512,27500.6
639,31588.3
640,24818.9
767,30666.1
768,30349.8
769,23670.3
1023,29299.8
1024,26276.1
1025,28349.4
1525,31929.1
1526,32746.2
1527,29312.4
