size,mflop
31,26724.1
32,34235.9
96,38728.7
97,34389.9
127,34312
128,38373.9
129,35134
191,35651.6
192,38804.5
229,35796.6
255,30699.8
256,35967.2
257,30030.7
319,35200.4
320,31665.3
321,35773.2
417,35378.7
479,33649
480,34188.6
511,30872
512,28697.9
639,32180
640,32431.3
767,32381.7
768,29452.6
769,32605.6
1023,24066.1
1024,27921.7
1025,30452.6
1525,31151.1
1526,34714
1527,33818.2
