size,mflop
31,31338.4
32,45871.5
96,41557.2
97,31349.9
127,38904.3
128,31749.3
129,39037
191,40519.2
192,35789.6
229,28332.7
255,37056.3
256,24808.7
257,34654.3
319,27042.6
320,36757.7
321,27016.7
417,32949.6
479,29126
480,28243.2
511,24739
512,16451.2
639,25474.7
640,23237.8
767,22121.6
768,19026.1
769,21271
1023,22301.4
1024,16427.6
1025,24715.7
1525,20328.5
1526,22095.2
1527,21293.2
