size,mflop
31,23520
32,42428.5
96,38453.7
97,34824
127,34763.8
128,38575.7
129,34757
191,35626.1
192,38035.8
229,29425.6
255,34745.2
256,31333.4
257,34395.5
319,35191.6
320,36350
321,36272.2
417,34684.5
479,33544.6
480,28621.2
511,29800.6
512,28717.7
639,32420.6
640,32360.3
767,27696.7
768,27301.2
769,32358.5
1023,29081.1
1024,27867.8
1025,30470.4
1525,33708.2
1526,31727.9
1527,33790
