size,mflop
31,32112
32,33285.4
96,43034.4
97,37515.9
127,28632.2
128,37423.8
129,32763
191,40589
192,38184.2
229,30640.8
255,37780.4
256,30959.4
257,34481
319,35415.1
320,35808
321,34807.4
417,31908.7
479,27849.5
480,28106
511,16670.6
512,19735.7
639,20506.6
640,23656.1
767,17920.1
768,19007.1
769,21576.9
1023,22530.6
1024,14362.4
1025,24687.6
1525,21657.8
1526,22126.4
1527,21083.7
