size,mflop
31,27924.8
32,36360.8
96,40563.7
97,35684
127,35506.3
128,38359.7
129,27185.6
191,36990.6
192,38134
229,36561.3
255,37292
256,28802
257,36486.9
319,27418.7
320,37040.3
321,25538.4
417,35724.9
479,33962.6
480,34599.3
511,24096.6
512,29013.5
639,32547
640,32909.4
767,33595.1
768,32596.8
769,25262.1
1023,31487.3
1024,28519.7
1025,30516.5
1525,30221.7
1526,32165.4
1527,34464.3
