size,mflop
31,26979.1
32,39679
96,26181.4
97,32358
127,33524.9
128,27277
129,33746.3
191,34013.2
192,26137.5
229,33708.3
255,33676.6
256,34160.2
257,33032.4
319,29057.7
320,34507.9
321,32832.2
417,25404.9
479,31658.4
480,27690.2
511,29074.3
512,27328.4
639,30104
640,30539.4
767,23302
768,26184.9
769,30060.2
1023,28470.5
1024,26458.5
1025,27986.8
1525,30846.8
1526,29377.2
1527,31306.7
