size,mflop
31,26769.9
32,41081
96,36933.5
97,29253.6
127,34583.3
128,37487.2
129,26194
191,34560.9
192,37046.9
229,35346.2
255,34830.8
256,27322.3
257,34085
319,35285.9
320,36234.8
321,29326.8
417,34460.4
479,33703
480,28832.1
511,25367.4
512,22701
639,31564.9
640,32140.4
767,24027.6
768,26965.9
769,32197.5
1023,30237.9
1024,27914.5
1025,30598.7
1525,30469
1526,31372.7
1527,32852.8
