size,mflop
31,25827.1
32,39811.4
96,36616.6
97,33316
127,25259.8
128,36701.3
129,33736.4
191,33582.1
192,35807.7
229,27881
255,33771.6
256,34521.4
257,33430.8
319,33894.3
320,26139.9
321,34174
417,32908.7
479,23324
480,32544.6
511,29294.7
512,26952.2
639,30672.1
640,30784.6
767,30798.9
768,30552.8
769,30796.6
1023,22687.1
1024,26353.9
1025,28606.1
1525,32417.4
1526,30128
1527,30272.7
