size,mflop
31,27452.9
32,31763.2
96,39053
97,35706.7
127,28635.5
128,38496.3
129,34194.9
191,30343.8
192,25673.1
229,35413.6
255,35057.6
256,36143.2
257,34728
319,35185.8
320,24943.7
321,26373.5
417,34694.1
479,23917
480,34184.2
511,30444
512,28493.8
639,32066.2
640,32335.4
767,27870.5
768,32693.2
769,27687.2
1023,31016.3
1024,28126.1
1025,29161.9
1525,34637.5
1526,34598.7
1527,31162.6
