size,mflop
31,14653.5
32,38054.1
96,26027.2
97,32747.8
127,23645.8
128,36574.3
129,33389.2
191,28114.2
192,35742.2
229,33948.6
255,32663.1
256,34248.8
257,33077.7
319,28752.5
320,34913.3
321,25659.8
417,25031.5
479,26001.7
480,32117.2
511,29312.6
512,26917
639,30482.9
640,26793.5
767,22670.9
768,30276.3
769,25985.3
1023,28147.4
1024,26271.4
1025,28269.8
1525,28257.8
1526,29862.3
1527,32135
