size,mflop
31,27585.8
32,41598
96,31746.2
97,34975.3
127,35043.5
128,38157.5
129,35792.6
191,35418.5
192,37579.4
229,29397.8
255,35446.5
256,31115.6
257,34814.1
319,29312.4
320,36937.7
321,29457
417,34313.5
479,33767.5
480,33754.1
511,30664.7
512,28287.4
639,32364.8
640,33103.1
767,32400.7
768,32065.8
769,27345.1
1023,29840.5
1024,28082.4
1025,30163.3
1525,31136.7
1526,34228
1527,30916.4
