size,mflop
31,27741.4
32,24457.6
96,38686.2
97,35570.8
127,15808.2
128,38888.9
129,30829.6
191,35988
192,38462.2
229,19853.4
255,35736.6
256,27727.8
257,35232
319,27426.2
320,36584.5
321,27070.7
417,34580.7
479,33644.5
480,34411
511,31847.3
512,16957.3
639,32440.6
640,33073.8
767,32603.5
768,23609.3
769,27093.1
1023,30560.3
1024,28744.2
1025,29585
1525,34243.5
1526,34745.4
1527,29376.7
