size,mflop
31,27660.6
32,35759.7
96,39434
97,34810.3
127,35365.2
128,27542.9
129,35677.1
191,36652.8
192,32654
229,36801
255,35925.9
256,32839.7
257,30402.9
319,37198.6
320,30712.6
321,37458.8
417,35068.2
479,29176.2
480,34542.2
511,21754
512,22812.7
639,33389.5
640,33363.7
767,33978.9
768,33438.7
769,24953.7
1023,31204.7
1024,28918.6
1025,25140.4
1525,35319.9
1526,31844.7
1527,34850.9
