size,mflop
31,26874.4
32,34795.1
96,36111.7
97,28319.9
127,34975
128,31305.1
129,33921.9
191,34111.7
192,29787.4
229,33864.3
255,29844.5
256,35060.7
257,33119.2
319,34164.1
320,34880.7
321,33736.9
417,32940.2
479,31943.1
480,32424.5
511,29808.6
512,27256.8
639,30443.1
640,25748
767,31032.7
768,30139.2
769,26388.3
1023,29372.3
1024,21974.4
1025,28725.7
1525,28639
1526,32014
1527,31410.4
