size,mflop
31,31148.2
32,45864.7
96,33341.3
97,36373
127,32655.5
128,37353.7
129,31873.8
191,39159.8
192,37270.8
229,36439.7
255,36722
256,29848.7
257,33864.3
319,34368.9
320,26403.5
321,33692.8
417,31151.9
479,27922.6
480,27898
511,24168.6
512,18878.3
639,24884.4
640,23035.1
767,21836.1
768,18509.9
769,16808.2
1023,21794.9
1024,13886.2
1025,24922
1525,21128.8
1526,21606.1
1527,20704.3
