size,mflop
31,26820.9
32,31900
96,38442
97,29029.5
127,35238.9
128,38390.2
129,35429.6
191,35695.4
192,38269
229,35963
255,28865.8
256,36591
257,27358.1
319,35688.6
320,30850.1
321,35651.9
417,34267.3
479,22158.5
480,34554.5
511,30234.7
512,28706.8
639,32571.1
640,25492.2
767,32600.7
768,32738.5
769,28099.3
1023,30926.3
1024,27767.3
1025,30035.7
1525,31259
1526,34751.2
1527,31401
