size,mflop
31,28102.3
32,41462.6
96,27825.6
97,33790.1
127,33169.6
128,33736
129,35081.1
191,35330.9
192,31692.6
229,34847.8
255,35441.9
256,36488.2
257,34247.2
319,30714.7
320,36313.8
321,30897.5
417,34548.7
479,34363.5
480,34511.7
511,30508.2
512,27913.5
639,32131.6
640,32451.5
767,32320.1
768,32482.9
769,27764.5
1023,30890.4
1024,27389.2
1025,30398.8
1525,34177.5
1526,34927.3
1527,31159.3
