size,mflop
31,21715.8
32,41935.1
96,38437
97,25712.4
127,34753.7
128,32553.9
129,34923.3
191,35101.8
192,31523.2
229,36381.4
255,30280.2
256,35827.4
257,30235.9
319,35064.5
320,31654.7
321,36092.6
417,34456.1
479,24584
480,33820.5
511,30744.1
512,28827
639,31738.4
640,25108.1
767,32511.3
768,31691.1
769,24264.3
1023,30213.3
1024,27874.2
1025,29724.8
1525,34061.8
1526,34423.4
1527,31047.1
