size,mflop
31,26096.9
32,33740.5
96,36740
97,33375.1
127,33035.9
128,36736.5
129,33711
191,33651.4
192,35876.3
229,23629.7
255,33443.2
256,34420
257,25463.9
319,33864.6
320,29882.3
321,34108.1
417,32882.3
479,32148.1
480,32663.7
511,28900.1
512,26755.8
639,19591
640,30782.5
767,23861.8
768,18467.5
769,30838.9
1023,28658.2
1024,26456.5
1025,20866.3
1525,32496
1526,33092.9
1527,28469.2
