size,mflop
31,27011.9
32,46474.5
96,41390.9
97,27202.7
127,39254.1
128,31760.2
129,38171.8
191,39411.3
192,27091.7
229,37771.5
255,37333.3
256,30284.5
257,34527.7
319,30885.1
320,35622.5
321,26500.7
417,31943.7
479,28755.3
480,28628.5
511,24937.3
512,20048.3
639,25147.4
640,23264.7
767,22534.5
768,18770
769,17195.9
1023,22371
1024,16155.8
1025,25038.2
1525,20150.1
1526,21704.4
1527,20861.6
