size,mflop
31,26707.5
32,34542.6
96,38224.2
97,34678.9
127,34891.4
128,38563.9
129,34060.8
191,36167.5
192,37199
229,35414.1
255,35313.7
256,27721.6
257,34689
319,35682.4
320,27576
321,35392.2
417,34832.7
479,33561
480,34182.8
511,23964
512,28480.7
639,31984.2
640,32047.6
767,32671.1
768,32840.2
769,32016
1023,24044.5
1024,22412.2
1025,29982.1
1525,30948.6
1526,34746.9
1527,34182.2
