size,mflop
31,27582.3
32,41866.7
96,38385.9
97,35033.7
127,26229.1
128,38192.9
129,30952.3
191,35608.5
192,38156.2
229,35869.4
255,36066.1
256,32993.9
257,35109.3
319,30346
320,36427.1
321,30520.6
417,34257.7
479,33831.6
480,24819.4
511,31266.2
512,28714.4
639,24923.2
640,32214.5
767,27901
768,27391.9
769,32873.6
1023,30159.5
1024,28109.1
1025,29678.2
1525,30160.5
1526,31562.4
1527,34169.6
