size,mflop
31,27092.8
32,41580.8
96,30416.3
97,33035.2
127,33295.8
128,36287.8
129,33154.1
191,29394.4
192,35910.7
229,33308.6
255,33735.7
256,33872
257,32608.9
319,29366.1
320,35027
321,26799.9
417,32600.4
479,32213.6
480,24204.8
511,29695.3
512,27418.1
639,31139.3
640,30621
767,26322.7
768,23332.5
769,30248.4
1023,24354.1
1024,25361.6
1025,27389.6
1525,30358.4
1526,29404.9
1527,31263.6
