size,mflop
31,31801.7
32,38300.8
96,41245.6
97,37248.8
127,38372.8
128,36342.5
129,37859.9
191,40025.7
192,31616.2
229,38066.9
255,37427.5
256,30554.7
257,34851.2
319,27054.7
320,35743.5
321,30186.6
417,32055.1
479,27931.4
480,23948.8
511,24482.3
512,16369.7
639,25479.8
640,18903.7
767,22281.5
768,19102.3
769,21407.8
1023,22428.3
1024,16219.2
1025,24626.5
1525,20205
1526,22126.4
1527,22099.7
