size,mflop
31,26431.9
32,34521.8
96,36969.1
97,28438.7
127,33428.9
128,36798.7
129,26273.6
191,33396.2
192,35850
229,33613.4
255,33910.4
256,34300.8
257,33770.9
319,29473.4
320,34423.5
321,29404.2
417,33499.2
479,27325.4
480,32985.1
511,30040.6
512,27271.8
639,30894.2
640,24553.9
767,31532.4
768,31634.2
769,27756.4
1023,29282.8
1024,26662.1
1025,28905.6
1525,31714
1526,33183
1527,29677.1
