size,mflop
31,26136.9
32,50544.6
96,46663.8
97,17944.6
127,22615.9
128,37805.7
129,20324.8
191,26209
192,46380
229,26902.1
255,28111.2
256,42614.9
257,26968.1
319,23930.7
320,45678.5
321,29349.5
417,25360
479,34162.7
480,44428.9
511,31737.2
512,34014.7
639,32247
640,43893.1
767,28458.7
768,42484.8
769,40493
1023,31066.4
1024,34578.3
1025,44766.5
1525,40614
1526,45993.2
1527,40620.3
