size,mflop
31,1619.55
32,1765.47
96,5501.68
97,5485.2
127,12242.3
128,12480.2
129,12761.8
191,13752.3
192,14068.4
229,17996.2
255,14899.4
256,14883.5
257,12524.1
319,28465
320,43172.9
321,12154.6
417,20282.7
479,26265.9
480,41791
511,28134
512,28317.8
639,36148.4
640,41470.8
767,34184.2
768,34563.9
769,34114.8
1023,33320.2
1024,39953.6
1025,40104.9
1525,32080.9
1526,35530.1
1527,35528.7
